日付,store_cd,item_cd,販売数,μ,μ+1.5σ,スパイク日,販売可能在庫,総在庫量,移送中,発注残
2018-07-11,861,4547597993170,5,1.096774193548387,3.2971903872713693,1,0,30,30,0
2018-07-12,861,4547597993170,0,1.096774193548387,3.2971903872713693,0,6,30,24,0
2018-07-13,861,4547597993170,3,1.096774193548387,3.2971903872713693,0,3,27,24,0
2018-07-14,861,4547597993170,1,1.096774193548387,3.2971903872713693,0,2,26,24,0
2018-07-15,861,4547597993170,2,1.096774193548387,3.2971903872713693,0,0,24,24,0
2018-07-16,861,4547597993170,1,1.096774193548387,3.2971903872713693,0,0,24,24,0
2018-07-17,861,4547597993170,0,1.096774193548387,3.2971903872713693,0,0,24,24,0
2018-07-18,861,4547597993170,0,1.096774193548387,3.2971903872713693,0,0,24,24,0
2018-07-19,861,4547597993170,0,1.096774193548387,3.2971903872713693,0,0,24,24,0
2018-07-20,861,4547597993170,0,1.096774193548387,3.2971903872713693,0,0,24,24,0
2018-07-21,861,4547597993170,0,1.096774193548387,3.2971903872713693,0,0,24,24,0
2018-07-22,861,4547597993170,1,1.096774193548387,3.2971903872713693,0,0,24,24,0
2018-07-23,861,4547597993170,1,1.096774193548387,3.2971903872713693,0,0,24,24,0
2018-07-24,861,4547597993170,3,1.096774193548387,3.2971903872713693,0,0,24,24,0
2018-07-25,861,4547597993170,5,1.096774193548387,3.2971903872713693,1,0,24,24,0
2018-07-26,861,4547597993170,0,1.096774193548387,3.2971903872713693,0,0,30,24,6
2018-07-27,861,4547597993170,0,1.096774193548387,3.2971903872713693,0,0,30,24,6
2018-07-28,861,4547597993170,0,1.096774193548387,3.2971903872713693,0,6,30,24,0
2018-07-29,861,4547597993170,0,1.096774193548387,3.2971903872713693,0,6,30,24,0
2018-07-30,861,4547597993170,0,1.096774193548387,3.2971903872713693,0,10,30,20,0
2018-07-31,861,4547597993170,2,1.096774193548387,3.2971903872713693,0,14,30,16,0
2018-07-01,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-02,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-03,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-04,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-05,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-06,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-07,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-08,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-09,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-10,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-11,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-12,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-13,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-14,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-15,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-16,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-17,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-18,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-19,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-20,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-21,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-22,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-23,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-24,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-25,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-26,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-27,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-28,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-29,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-30,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-31,861,4547597995082,0,0.0,0.0,1,300,300,0,0
2018-07-01,861,4527977439276,0,0.41935483870967744,1.5479261731958647,0,0,5,3,2
2018-07-02,861,4527977439276,0,0.41935483870967744,1.5479261731958647,0,0,5,3,2
2018-07-03,861,4527977439276,0,0.41935483870967744,1.5479261731958647,0,2,5,3,0
2018-07-04,861,4527977439276,0,0.41935483870967744,1.5479261731958647,0,2,5,3,0
2018-07-05,861,4527977439276,0,0.41935483870967744,1.5479261731958647,0,2,5,3,0
2018-07-06,861,4527977439276,0,0.41935483870967744,1.5479261731958647,0,2,5,3,0
2018-07-07,861,4527977439276,1,0.41935483870967744,1.5479261731958647,0,1,4,3,0
2018-07-08,861,4527977439276,0,0.41935483870967744,1.5479261731958647,0,1,4,3,0
2018-07-09,861,4527977439276,-1,0.41935483870967744,1.5479261731958647,0,4,5,0,1
2018-07-10,861,4527977439276,0,0.41935483870967744,1.5479261731958647,0,4,6,1,1
2018-07-11,861,4527977439276,1,0.41935483870967744,1.5479261731958647,0,4,5,1,0
2018-07-12,861,4527977439276,1,0.41935483870967744,1.5479261731958647,0,3,5,1,1
2018-07-13,861,4527977439276,0,0.41935483870967744,1.5479261731958647,0,3,6,1,2
2018-07-14,861,4527977439276,0,0.41935483870967744,1.5479261731958647,0,4,6,1,1
2018-07-15,861,4527977439276,0,0.41935483870967744,1.5479261731958647,0,4,6,1,1
2018-07-16,861,4527977439276,0,0.41935483870967744,1.5479261731958647,0,4,6,1,1
2018-07-17,861,4527977439276,1,0.41935483870967744,1.5479261731958647,0,4,6,0,2
2018-07-18,861,4527977439276,0,0.41935483870967744,1.5479261731958647,0,5,7,0,2
2018-07-19,861,4527977439276,1,0.41935483870967744,1.5479261731958647,0,5,6,0,1
2018-07-20,861,4527977439276,3,0.41935483870967744,1.5479261731958647,1,3,3,0,0
2018-07-21,861,4527977439276,1,0.41935483870967744,1.5479261731958647,0,2,2,0,0
2018-07-22,861,4527977439276,0,0.41935483870967744,1.5479261731958647,0,2,12,0,10
2018-07-23,861,4527977439276,0,0.41935483870967744,1.5479261731958647,0,2,12,0,10
2018-07-24,861,4527977439276,0,0.41935483870967744,1.5479261731958647,0,12,13,0,1
2018-07-25,861,4527977439276,0,0.41935483870967744,1.5479261731958647,0,12,13,0,1
2018-07-26,861,4527977439276,1,0.41935483870967744,1.5479261731958647,0,12,12,0,0
2018-07-27,861,4527977439276,0,0.41935483870967744,1.5479261731958647,0,12,12,0,0
2018-07-28,861,4527977439276,0,0.41935483870967744,1.5479261731958647,0,12,12,0,0
2018-07-29,861,4527977439276,1,0.41935483870967744,1.5479261731958647,0,11,11,0,0
2018-07-30,861,4527977439276,1,0.41935483870967744,1.5479261731958647,0,10,10,0,0
2018-07-31,861,4527977439276,2,0.41935483870967744,1.5479261731958647,1,8,8,0,0
2018-07-01,861,4546705142271,1,0.5161290322580645,1.713159697759966,0,1,1,0,0
2018-07-02,861,4546705142271,0,0.5161290322580645,1.713159697759966,0,1,3,0,2
2018-07-03,861,4546705142271,0,0.5161290322580645,1.713159697759966,0,1,3,0,2
2018-07-04,861,4546705142271,0,0.5161290322580645,1.713159697759966,0,1,3,0,2
2018-07-05,861,4546705142271,0,0.5161290322580645,1.713159697759966,0,3,5,0,2
2018-07-06,861,4546705142271,1,0.5161290322580645,1.713159697759966,0,2,4,0,2
2018-07-07,861,4546705142271,1,0.5161290322580645,1.713159697759966,0,3,3,0,0
2018-07-08,861,4546705142271,0,0.5161290322580645,1.713159697759966,0,3,3,0,0
2018-07-09,861,4546705142271,1,0.5161290322580645,1.713159697759966,0,2,6,0,4
2018-07-10,861,4546705142271,1,0.5161290322580645,1.713159697759966,0,1,5,0,4
2018-07-11,861,4546705142271,0,0.5161290322580645,1.713159697759966,0,1,6,0,5
2018-07-12,861,4546705142271,0,0.5161290322580645,1.713159697759966,0,1,8,0,7
2018-07-13,861,4546705142271,1,0.5161290322580645,1.713159697759966,0,5,7,0,2
2018-07-14,861,4546705142271,0,0.5161290322580645,1.713159697759966,0,7,7,0,0
2018-07-15,861,4546705142271,0,0.5161290322580645,1.713159697759966,0,7,7,0,0
2018-07-16,861,4546705142271,0,0.5161290322580645,1.713159697759966,0,7,7,0,0
2018-07-17,861,4546705142271,-1,0.5161290322580645,1.713159697759966,0,7,8,0,1
2018-07-18,861,4546705142271,3,0.5161290322580645,1.713159697759966,1,4,6,1,1
2018-07-19,861,4546705142271,1,0.5161290322580645,1.713159697759966,0,4,5,1,0
2018-07-20,861,4546705142271,2,0.5161290322580645,1.713159697759966,1,2,3,1,0
2018-07-21,861,4546705142271,0,0.5161290322580645,1.713159697759966,0,2,3,1,0
2018-07-22,861,4546705142271,0,0.5161290322580645,1.713159697759966,0,2,8,1,5
2018-07-23,861,4546705142271,0,0.5161290322580645,1.713159697759966,0,2,8,1,5
2018-07-24,861,4546705142271,0,0.5161290322580645,1.713159697759966,0,7,8,1,0
2018-07-25,861,4546705142271,2,0.5161290322580645,1.713159697759966,1,5,6,1,0
2018-07-26,861,4546705142271,0,0.5161290322580645,1.713159697759966,0,5,9,1,3
2018-07-27,861,4546705142271,1,0.5161290322580645,1.713159697759966,0,5,8,0,3
2018-07-28,861,4546705142271,0,0.5161290322580645,1.713159697759966,0,8,8,0,0
2018-07-29,861,4546705142271,0,0.5161290322580645,1.713159697759966,0,8,8,0,0
2018-07-30,861,4546705142271,1,0.5161290322580645,1.713159697759966,0,7,7,0,0
2018-07-31,861,4546705142271,1,0.5161290322580645,1.713159697759966,0,6,7,0,1
2018-07-01,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,5,5,0,0
2018-07-02,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,5,5,0,0
2018-07-03,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,5,5,0,0
2018-07-04,861,4549995012712,1,0.03225806451612903,0.2972851084702417,1,4,4,0,0
2018-07-05,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-06,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-07,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-08,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-09,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-10,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-11,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-12,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-13,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-14,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-15,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-16,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-17,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-18,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-19,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-20,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-21,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-22,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-23,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-24,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-25,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-26,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-27,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-28,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-29,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-30,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-31,861,4549995012712,0,0.03225806451612903,0.2972851084702417,0,4,4,0,0
2018-07-01,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-02,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-03,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-04,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-05,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-06,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-07,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-08,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-09,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-10,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-11,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-12,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-13,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-14,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-15,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-16,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-17,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-18,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-19,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-20,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-21,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-22,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-23,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-24,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-25,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-26,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-27,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-28,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-29,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-30,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-31,861,4549995030839,0,0.0,0.0,1,11,11,0,0
2018-07-01,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,113,113,0,0
2018-07-02,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,113,113,0,0
2018-07-03,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,113,113,0,0
2018-07-04,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,113,113,0,0
2018-07-05,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,113,113,0,0
2018-07-06,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,113,113,0,0
2018-07-07,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,113,113,0,0
2018-07-08,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,112,112,0,0
2018-07-09,861,4549995035384,1,0.1935483870967742,0.898075150575534,1,112,112,0,0
2018-07-10,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,112,112,0,0
2018-07-11,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,112,112,0,0
2018-07-12,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,112,112,0,0
2018-07-13,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,112,112,0,0
2018-07-14,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,112,112,0,0
2018-07-15,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,112,112,0,0
2018-07-16,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,112,112,0,0
2018-07-17,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,112,112,0,0
2018-07-18,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,112,112,0,0
2018-07-19,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,112,112,0,0
2018-07-20,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,112,112,0,0
2018-07-21,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,112,112,0,0
2018-07-22,861,4549995035384,1,0.1935483870967742,0.898075150575534,1,111,111,0,0
2018-07-23,861,4549995035384,2,0.1935483870967742,0.898075150575534,1,110,110,0,0
2018-07-24,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,110,110,0,0
2018-07-25,861,4549995035384,1,0.1935483870967742,0.898075150575534,1,108,108,0,0
2018-07-26,861,4549995035384,1,0.1935483870967742,0.898075150575534,1,108,108,0,0
2018-07-27,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,108,108,0,0
2018-07-28,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,108,108,0,0
2018-07-29,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,108,108,0,0
2018-07-30,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,108,108,0,0
2018-07-31,861,4549995035384,0,0.1935483870967742,0.898075150575534,0,108,108,0,0
2018-07-01,861,4955595097415,0,8.193548387096774,27.046020713005852,0,44,44,0,0
2018-07-02,861,4955595097415,4,8.193548387096774,27.046020713005852,0,40,40,0,0
2018-07-03,861,4955595097415,39,8.193548387096774,27.046020713005852,1,1,1,0,0
2018-07-04,861,4955595097415,2,8.193548387096774,27.046020713005852,0,0,45,0,45
2018-07-05,861,4955595097415,1,8.193548387096774,27.046020713005852,0,21,46,0,25
2018-07-06,861,4955595097415,0,8.193548387096774,27.046020713005852,0,21,46,0,25
2018-07-07,861,4955595097415,1,8.193548387096774,27.046020713005852,0,20,45,0,25
2018-07-08,861,4955595097415,1,8.193548387096774,27.046020713005852,0,19,44,0,25
2018-07-09,861,4955595097415,21,8.193548387096774,27.046020713005852,0,3,82,0,79
2018-07-10,861,4955595097415,0,8.193548387096774,27.046020713005852,0,3,93,0,90
2018-07-11,861,4955595097415,21,8.193548387096774,27.046020713005852,0,57,73,0,16
2018-07-12,861,4955595097415,7,8.193548387096774,27.046020713005852,0,50,66,0,16
2018-07-13,861,4955595097415,28,8.193548387096774,27.046020713005852,1,22,38,0,16
2018-07-14,861,4955595097415,0,8.193548387096774,27.046020713005852,0,22,38,0,16
2018-07-15,861,4955595097415,1,8.193548387096774,27.046020713005852,0,42,42,0,0
2018-07-16,861,4955595097415,0,8.193548387096774,27.046020713005852,0,42,42,0,0
2018-07-17,861,4955595097415,39,8.193548387096774,27.046020713005852,1,3,30,0,27
2018-07-18,861,4955595097415,2,8.193548387096774,27.046020713005852,0,8,38,0,30
2018-07-19,861,4955595097415,15,8.193548387096774,27.046020713005852,0,32,40,0,8
2018-07-20,861,4955595097415,36,8.193548387096774,27.046020713005852,1,11,19,0,8
2018-07-21,861,4955595097415,0,8.193548387096774,27.046020713005852,0,19,19,0,0
2018-07-22,861,4955595097415,0,8.193548387096774,27.046020713005852,0,19,19,0,0
2018-07-23,861,4955595097415,2,8.193548387096774,27.046020713005852,0,17,43,0,26
2018-07-24,861,4955595097415,0,8.193548387096774,27.046020713005852,0,17,60,0,43
2018-07-25,861,4955595097415,25,8.193548387096774,27.046020713005852,0,34,52,1,17
2018-07-26,861,4955595097415,1,8.193548387096774,27.046020713005852,0,50,110,1,59
2018-07-27,861,4955595097415,2,8.193548387096774,27.046020713005852,0,57,108,1,50
2018-07-28,861,4955595097415,1,8.193548387096774,27.046020713005852,0,62,107,1,44
2018-07-29,861,4955595097415,-1,8.193548387096774,27.046020713005852,0,62,107,1,44
2018-07-30,861,4955595097415,0,8.193548387096774,27.046020713005852,0,62,107,1,44
2018-07-31,861,4955595097415,6,8.193548387096774,27.046020713005852,0,87,101,0,14
2018-07-01,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-02,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-03,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-04,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-05,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-06,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-07,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-08,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-09,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-10,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-11,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-12,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-13,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-14,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-15,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-16,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-17,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-18,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-19,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-20,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-21,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-22,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-23,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-24,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-25,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-26,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-27,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-28,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-29,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-30,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-31,861,4547597631027,0,0.0,0.0,1,1,1,0,0
2018-07-01,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,1,1,0,0
2018-07-02,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,1,1,0,0
2018-07-03,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,1,1,0,0
2018-07-04,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,1,1,0,0
2018-07-05,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,1,1,0,0
2018-07-06,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,1,1,0,0
2018-07-07,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,1,1,0,0
2018-07-08,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,1,1,0,0
2018-07-09,861,4547597693179,1,0.06451612903225806,0.43302127931599554,1,0,0,0,0
2018-07-10,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,0,1,0,1
2018-07-11,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,0,1,0,1
2018-07-12,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,0,1,0,1
2018-07-13,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,1,1,0,0
2018-07-14,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,1,1,0,0
2018-07-15,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,1,1,0,0
2018-07-16,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,1,1,0,0
2018-07-17,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,1,3,0,2
2018-07-18,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,1,3,0,2
2018-07-19,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,3,3,0,0
2018-07-20,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,3,3,0,0
2018-07-21,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,3,3,0,0
2018-07-22,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,3,3,0,0
2018-07-23,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,3,3,0,0
2018-07-24,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,3,3,0,0
2018-07-25,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,3,3,0,0
2018-07-26,861,4547597693179,1,0.06451612903225806,0.43302127931599554,1,2,2,0,0
2018-07-27,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,2,3,0,1
2018-07-28,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,2,3,0,1
2018-07-29,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,2,3,0,1
2018-07-30,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,2,3,0,1
2018-07-31,861,4547597693179,0,0.06451612903225806,0.43302127931599554,0,3,3,0,0
2018-07-01,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,2,2,0,0
2018-07-02,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,2,2,0,0
2018-07-03,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,2,2,0,0
2018-07-04,861,4547597746585,1,0.16129032258064516,0.8317616029298879,1,1,1,0,0
2018-07-05,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,1,1,0,0
2018-07-06,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,1,1,0,0
2018-07-07,861,4547597746585,1,0.16129032258064516,0.8317616029298879,1,0,0,0,0
2018-07-08,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,0,1,0,1
2018-07-09,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,0,1,0,1
2018-07-10,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,1,1,0,0
2018-07-11,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,1,1,0,0
2018-07-12,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,1,1,0,0
2018-07-13,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,1,1,0,0
2018-07-14,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,1,1,0,0
2018-07-15,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,1,1,0,0
2018-07-16,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,1,1,0,0
2018-07-17,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,1,1,0,0
2018-07-18,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,1,1,0,0
2018-07-19,861,4547597746585,2,0.16129032258064516,0.8317616029298879,1,0,0,0,0
2018-07-20,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,0,0,0,0
2018-07-21,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,0,0,0,0
2018-07-22,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,0,0,0,0
2018-07-23,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,0,2,0,2
2018-07-24,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,0,2,0,2
2018-07-25,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,0,2,0,2
2018-07-26,861,4547597746585,1,0.16129032258064516,0.8317616029298879,1,1,2,0,1
2018-07-27,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,1,2,0,1
2018-07-28,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,2,2,0,0
2018-07-29,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,2,2,0,0
2018-07-30,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,2,2,0,0
2018-07-31,861,4547597746585,0,0.16129032258064516,0.8317616029298879,0,2,2,0,0
2018-07-01,861,4547597800850,1,1.1290322580645162,4.0738949783296015,0,9,10,0,1
2018-07-02,861,4547597800850,0,1.1290322580645162,4.0738949783296015,0,9,10,0,1
