発注GP,部門コード,部門名,#N/A_1,#N/A_2,#N/A_3,#N/A_4,#N/A_5,#N/A_6,#N/A_7,BicEC,KBさくら店,KBアクロスプラザ三芳店,KBイオンモール名取店,KBイオンモール堺鉄砲町店,KBイオン昭島SC店,KBファボーレ富山店,KB三鷹店,KB上尾　春日店,KB井草店,KB会津若松店,KB八王子高倉店,KB南砂町SUNAMO店,KB南越谷店,KB卸団地店,KB厚木栄町店,KB名谷店,KB和光店,KB善福寺店,KB大東店,KB宇品店,KB宇都宮本店,KB富士店,KB富山店,KB小倉店,KB小平店,KB広島インター緑井店,KB座間店,KB志村店,KB成城店,KB所沢店,KB新小岩店,KB新潟店,KB方木田店,KB日光店,KB春日部店,KB有松インター店,KB東村山店,KB東海大学東店,KB松戸店,KB柏店,KB横浜大口店,KB横須賀店,KB江北駅前店,KB江戸川店,KB池上店,KB沼津店,KB泉中央店,KB浜松店,KB浦和店,KB海老名店,KB深作店,KB清洲東インター店,KB港北インター店,KB港北東急SC店,KB熊本店,KB熊谷店,KB熱田店,KB甲府バイパス店,KB相模原店,KB福岡春日店,KB福岡西店,KB福島店,KB箕面店,KB習志野店,KB船橋店,KB若林店,KB茨木店,KB葛飾店,KB西友ひばりヶ丘店,KB西友二俣川,KB西東京店,KB越谷店,KB足立加平店,KB那覇店,KB郡山店,KB静岡店,KB駒生店,KB高崎店,KB高野店,KB鹿沼店,KB黒磯店,KBﾍﾞﾙｸｽﾓｰﾙ浮間舟渡店,NEW上越店,NEW与野店,NEW久喜,NEW伊勢崎店,NEW学園都市店,NEW山口宇部空港店,NEW弘前店,NEW生野店,NEW甲府,NEW白河店,NEW真岡店,NEW足利店,SELECT上板橋店,アキバソフマップ,コジマWowma！店,コジマアマゾン店,コジマダイレクトＳＰ,コジマネット,コジマ楽天市場店,コジマＹａｈｏｏ！店,ソフマップアマゾン店,ソフマップコム法人,ソフマップドットコム,ソフマップ楽天,ソフマップ法人,ソフマップ法人WEB用,ソフマップ法人関西,デジタルコレクション,ドットコムY！SHP,モバイル,仙台法人事業所,北関東法人事業所,大阪法人事業所,有楽町店,札幌法人事業所,東京法人事業所,楽天ビック,法人なんば,法人ドットコム,法人名古屋,法人第１グループ,法人第３グループ,法人第４グループ,法人赤坂見附駅店,神戸ハーバーランド店,福岡法人事業所,赤坂見附駅店,ＢＩＣアマゾン店,ＢＩＣ楽天市場店,売上金額_sum,販売数_sum,有楽町店_売上比率,ＢＩＣ楽天市場店_売上比率,BicEC_売上比率,赤坂見附駅店_売上比率,法人第１グループ_売上比率,法人第３グループ_売上比率,法人第４グループ_売上比率,モバイル_売上比率,ＢＩＣアマゾン店_売上比率,楽天ビック_売上比率,法人赤坂見附駅店_売上比率,法人名古屋_売上比率,法人なんば_売上比率,法人ドットコム_売上比率,ソフマップアマゾン店_売上比率,ソフマップ楽天_売上比率,アキバソフマップ_売上比率,デジタルコレクション_売上比率,ドットコムY！SHP_売上比率,ソフマップ法人WEB用_売上比率,ソフマップ法人_売上比率,ソフマップドットコム_売上比率,ソフマップコム法人_売上比率,ソフマップ法人関西_売上比率,コジマダイレクトＳＰ_売上比率,コジマWowma！店_売上比率,KB西友二俣川_売上比率,KBﾍﾞﾙｸｽﾓｰﾙ浮間舟渡店_売上比率,NEW弘前店_売上比率,KB泉中央店_売上比率,KBイオンモール名取店_売上比率,KB卸団地店_売上比率,NEW白河店_売上比率,KB郡山店_売上比率,KB会津若松店_売上比率,KB福島店_売上比率,KB方木田店_売上比率,NEW学園都市店_売上比率,KB駒生店_売上比率,KB鹿沼店_売上比率,NEW足利店_売上比率,NEW真岡店_売上比率,KB日光店_売上比率,KB黒磯店_売上比率,KBさくら店_売上比率,コジマネット_売上比率,NEW伊勢崎店_売上比率,KB高崎店_売上比率,KB深作店_売上比率,KB和光店_売上比率,KB南越谷店_売上比率,NEW久喜_売上比率,NEW与野店_売上比率,KB浦和店_売上比率,KB越谷店_売上比率,KB熊谷店_売上比率,KB上尾　春日店_売上比率,KB春日部店_売上比率,KB所沢店_売上比率,KBアクロスプラザ三芳店_売上比率,KB柏店_売上比率,KB松戸店_売上比率,KB船橋店_売上比率,KB習志野店_売上比率,SELECT上板橋店_売上比率,KB小平店_売上比率,KB港北東急SC店_売上比率,KB江戸川店_売上比率,KB井草店_売上比率,KB若林店_売上比率,KB志村店_売上比率,KB新小岩店_売上比率,KB三鷹店_売上比率,KB池上店_売上比率,KB善福寺店_売上比率,KB葛飾店_売上比率,KB東村山店_売上比率,KB江北駅前店_売上比率,KB南砂町SUNAMO店_売上比率,KB西東京店_売上比率,KB足立加平店_売上比率,KBイオン昭島SC店_売上比率,KB成城店_売上比率,KB港北インター店_売上比率,KB厚木栄町店_売上比率,KB海老名店_売上比率,KB横須賀店_売上比率,KB相模原店_売上比率,KB座間店_売上比率,KB横浜大口店_売上比率,KB東海大学東店_売上比率,KB新潟店_売上比率,NEW上越店_売上比率,NEW甲府_売上比率,KB甲府バイパス店_売上比率,KB富山店_売上比率,KBファボーレ富山店_売上比率,KB静岡店_売上比率,KB浜松店_売上比率,KB沼津店_売上比率,KB富士店_売上比率,KB熱田店_売上比率,KB有松インター店_売上比率,KB清洲東インター店_売上比率,KB高野店_売上比率,KB箕面店_売上比率,KB茨木店_売上比率,NEW生野店_売上比率,KB大東店_売上比率,KB名谷店_売上比率,神戸ハーバーランド店_売上比率,KB宇品店_売上比率,KB広島インター緑井店_売上比率,NEW山口宇部空港店_売上比率,KB福岡春日店_売上比率,KB福岡西店_売上比率,KB小倉店_売上比率,KB熊本店_売上比率,KB那覇店_売上比率,KB宇都宮本店_売上比率,KB八王子高倉店_売上比率,コジマ楽天市場店_売上比率,コジマＹａｈｏｏ！店_売上比率,コジマアマゾン店_売上比率,KBイオンモール堺鉄砲町店_売上比率,KB西友ひばりヶ丘店_売上比率,北関東法人事業所_売上比率,仙台法人事業所_売上比率,東京法人事業所_売上比率,大阪法人事業所_売上比率,福岡法人事業所_売上比率,札幌法人事業所_売上比率,#N/A_6_売上比率,#N/A_3_売上比率,#N/A_7_売上比率,#N/A_5_売上比率,#N/A_2_売上比率,#N/A_1_売上比率,#N/A_4_売上比率,JAN数
家電１,254041,スチームアイロン,,,,,,,,542715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43986.0,28874.0,136837.0,123831.0,546268.0,391934.0,156265.0,,7851.0,157974.0,,2192.0,,73705.0,84678.0,420031.0,,4039.0,,,,,1352814.0,9590.0,39528.0,,,,,,,,,32074.0,,4155186.0,862.0,,,0.1306114816520849,,,,,0.10108596823343168,0.0077190287029268966,0.3255724292486546,,,0.002307959258622839,0.009512931551078579,0.03760722143364942,0.03801851469464905,,0.01773807478173059,0.02037887112634669,0.0005275335448280775,,0.0018894461042177173,,,0.03293161846425166,0.010585807711134952,,,,,,,,,,,,,,,,,,,,0.0298015540098566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13146655769440888,0.09432405673295972,0.0069489067396742285,,,0.0009720383154929767,,,,,,,,,,,,,32
家電１,254042,コードレスアイロン,,,,,,,,1107747.0,,,,,,,,,,,12819.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197171.0,995397.0,445983.0,822823.0,4133843.0,2919553.0,326720.0,,23889.0,227915.0,,,,88563.0,91804.0,1005231.0,,,,,4946.0,,2370116.0,54019.0,80420.0,,,,9892.0,,,,,322844.0,,15261479.0,2433.0,,,0.07258451163219502,,,,0.0006481678479523512,0.06586720723463303,0.02115417516218448,0.15530054459335166,,,0.0035395652020357923,0.005269476175932883,0.021408147925898926,0.014934004757992328,,0.005803041762859288,0.006015406501558598,,,0.0015653135584041363,,,0.029222790268230228,0.012919521102771232,,,,,,,,,,,,,,,,,,,,0.05391502357012712,,,,,,,,,,,,,,,,,,0.0012963356959047024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008399579097150414,0.2708677841774051,0.19130210119215837,0.06522283980471355,,,,,,,,0.0003240839239761756,,,,,,,,31
家電１,254043,ズボンプレッサー,,,,,,,,401054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728002.0,117697.0,275299.0,847607.0,519863.0,291361.0,,,204270.0,,,,63223.0,21384.0,448116.0,,,,,,,704995.0,,47790.0,,,,,,,,,118214.0,,4788875.0,357.0,,,0.08374701782777792,,,,,0.09357437811594581,0.024685129597243612,0.14721516013677532,,,,0.009979379290543187,0.06084122053718253,0.042655112108793816,,0.013202056850512907,0.004465349377463392,,,,,,0.024577171047479834,,,,,,,,,,,,,,,,,,,,,0.05748719688862207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17699501448670094,0.10855639372503981,0.15201942000991883,,,,,,,,,,,,,,,,9
家電１,254044,ハンディスチーマー,,,,,,,,1380750.0,,,,,,,,,,,11502.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60216.0,4535853.0,1111940.0,1189352.0,1526870.0,645069.0,118457.0,,24980.0,499401.0,,31178.0,,181408.0,188504.0,1773128.0,,10540.0,369134.0,,,12603.0,1479931.0,74788.0,368199.0,,30228.0,,,,,8272.0,,76783.0,,15709086.0,1637.0,,,0.08789499274496301,,0.0019242367124350838,,,0.11287276675422109,0.004887808240403038,0.09420860004203936,,,0.004760811672938833,0.023438601074562835,0.007540667865717967,0.031790582851223805,,0.011547966571702517,0.011999679675825825,0.0019847112683704193,,0.0015901625339628288,,,0.070783239712355,0.0038331956423180826,,,,,,,,,,,,,,,,,,,,0.07571108847452997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007321877288086652,0.09719661602209065,0.04106343297121169,0.28874073259259003,,,0.0006709492837457253,,0.0008022745562663544,0.023498120769088665,0.0005265742386285237,,,,,,,,,31
家電１,254050,布団乾燥機,,,,,,,,1173123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124410.0,1385580.0,507612.0,747238.0,1835739.0,1223344.0,36794.0,,42119.0,599230.0,,,,158787.0,139727.0,1210757.0,,13402.0,7225.0,,,,2018902.0,25401.0,94777.0,,,,12852.0,,,,,35865.0,,11392884.0,1063.0,,,0.10296980114955967,,,,0.0011280725758289123,0.10627309116813619,0.0031480176573376855,0.17720728131700456,,,0.0022295496030680204,0.008318964715167819,0.0032295597848622,0.05259686660550568,,0.013937384072373597,0.012264409959760848,,,0.0036969568021582595,,,0.04455518023355631,0.010919974257615542,,,,,,,,,,,,,,,,,,,,0.06558813378596674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16113031608151193,0.10737790361070998,0.12161802051175102,,,0.0011763483240942328,,,0.0006341677840308038,,,,,,,,,,27
家電１,254060,ミシン,,,,,,,,957384.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10778.0,28803.0,22420.0,24418.0,39743.0,65295.0,136198.0,,,311819.0,,,,76289.0,137030.0,607772.0,,11799.0,,,,,285164.0,,84117.0,,,,,,,24418.0,,,,2823447.0,149.0,,,0.33908339699664986,,,,,0.2152588662014906,,0.10099853122796355,,,,0.0297923070629624,0.04823819961911805,0.11043911927512717,,0.027019809474022355,0.04853287488661909,,,,,,0.007940648434342844,0.003817319751353576,,,,,,,,,,,,,,,,,,,,0.008648294088750383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01407605667823763,0.02312598748975986,0.010201360252202361,,,0.0041789344726499205,,,,0.008648294088750383,,,,,,,,,43
家電１,254061,ミシンアクセサリー,,,,,,,,24257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3780.0,12373.0,12509.0,280.0,,,,,,,,278.0,31964.0,,,,,,1086.0,27355.0,,,,,,,,,,,1120.0,,115002.0,143.0,,,0.21092676649101755,,,,,0.2779429922957862,0.009738961061546756,0.2378654284273317,,,,,0.002434740265386689,,,,0.0024173492634910697,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0328689935827203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10758943322724822,0.10877202135615033,,,,,,0.009443314029321229,,,,,,,,,,,190
家電１,254080,家事家電アクセサリ－,,,,,,,,1167250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2592.0,,,,,,,,,8801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62372.0,1416554.0,108315.0,472554.0,1088623.0,1086362.0,762503.0,,40154.0,307638.0,,6604.0,,48411.0,224677.0,1321697.0,,7934.0,,,,3758.0,2451423.0,4890.0,49925.0,,14450.0,,,,,,,187313.0,,10844800.0,5263.0,,,0.10763222927117144,,0.0013324358217763352,,,0.12187380126881085,0.017272148863971673,0.22604593906757156,,,0.00045090734730008855,0.004603588816760106,0.07031047137798761,0.028367328120389494,,0.004463982738270877,0.02071748672174683,0.0006089554440838005,,0.003702604012983181,,,0.009987736057834169,0.005751327825317203,,,,,,,,,,,,,,,,,,,,0.04357424756565358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000811541015048687,,,,,,,,,,,,0.00023900855709648865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1003820264089702,0.10017353939215108,0.13062057391560933,,,0.0007315948657421068,,0.00034652552375331956,,,,,,,,,,,462
家電１,254081,分岐水栓,,,,,,,,321853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39244.0,1008280.0,8920.0,28920.0,164080.0,478452.0,369050.0,,,189158.0,,,,26858.0,127398.0,349669.0,,,,,,,883054.0,,,,,,,,,,,46653.0,,4041589.0,433.0,,,0.07963526226936979,,,,,0.08651770380412259,0.01154323212973907,0.2184917862751507,,,,,0.09131309492380349,0.046802878768721905,,0.006645406051926606,0.03152176037692106,,,,,,0.0022070527210955888,0.00971004226308019,,,,,,,,,,,,,,,,,,,,0.007155601423103636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040597893551274016,0.1183821511786577,0.24947613426303367,,,,,,,,,,,,,,,,74
家電１,254082,洗濯機関連アクセサリー,,,,,,,,1108902.0,,,,,,1296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3830.0,,,,,,,,,,,,,,,,,,,,,,,,572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,101577.0,431584.0,110919.0,140030.0,995807.0,1018556.0,819218.0,,26035.0,201295.0,,17749.0,,86704.0,213143.0,1428765.0,,429.0,11814.0,,1296.0,39310.0,1218901.0,1712.0,90477.0,,,,,,,,,145605.0,,8215526.0,5652.0,,,0.1349763849569705,,,,,0.17391034974510458,0.017723150045414013,0.1483655459187884,,,0.00020838592684144632,0.011012928447916785,0.0997158307331752,0.024501778705344004,,0.01055367605190465,0.025943926171008404,0.002160421621208429,,0.0031689997694608965,,,0.013501144053344849,0.012364028791339715,,,,,,,,,,,,,,,,,,,,0.017044556854911054,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004661904788567403,,,,,,,,,,,,,,,,,,,,,,,0.0001577500941510014,,,,,,,,,,,,,,,,,,,,,,,,,0.12121037654801409,0.12397940192752113,0.05253272888431002,,6.962426994936173e-05,5.22182024620213e-05,,0.004784842747743723,0.0014380089601079712,,0.0001577500941510014,,,,,,,,268
家電１,254083,掃除機関連アクセサリー,,,,,,,,895235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.0,,,,,,,,,,,,,11281.0,84821.0,42128.0,61318.0,606165.0,710744.0,147519.0,,28564.0,45589.0,,70626.0,,67550.0,48395.0,650047.0,,11750.0,6738.0,,,12484.0,1489668.0,28726.0,119525.0,,,,,,,,,71406.0,,5212093.0,1613.0,,,0.17176113319543607,,,,,0.12471899484525699,0.013700062527664031,0.2858099423782346,,,0.005511413553058244,0.022932246220472276,0.028303217152878892,0.008746774088643468,,0.012960244569695897,0.009285137467808038,0.013550410554838526,,0.005480331989471408,,,0.0080827414246062,0.0021643896223647583,,,,,,,,,,,,,,,,,,,,0.011764563679120845,,,,,,,0.0003480367675711082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11629972834329702,0.13636441253062828,0.01627388459875908,,,0.0022543726675636833,,0.0023951990112225548,0.0012927628114080083,,,,,,,,,,267
家電１,254084,食洗機関連アクセサリー,,,,,,,,149140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20009.0,36833.0,,,156097.0,199152.0,20606.0,,,33406.0,,,,,12828.0,110542.0,,,,,,,126303.0,,,,,,,,,,,6048.0,,870964.0,308.0,,,0.1712355504934762,,,,,0.12691913787481457,0.006944029833609655,0.14501517858373023,,,,,0.02365884238613766,0.03835520182234857,,,0.014728507722477623,,,,,,,0.022973394996808134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.179223251477673,0.22865698237814652,0.04228992243077785,,,,,,,,,,,,,,,,19
家電１,254085,アイロン関連アクセサリー,,,,,,,,233959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15204.0,98902.0,12980.0,22340.0,436621.0,288562.0,604506.0,,,52049.0,,,,18886.0,20700.0,259207.0,,,,,,4664.0,618299.0,,54340.0,,,,,,,,,94116.0,,2835335.0,1156.0,,,0.08251546995328594,,,,,0.09142023782022231,0.03319396120740583,0.2180691170531877,,,,0.0191652838200777,0.213204436160101,0.01835726642530777,,0.006660941299705326,0.007300724605734419,,,,,,0.004577942289006414,0.00536232931911044,,,,,,,,,,,,,,,,,,,,0.00787913950203415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15399273807151537,0.10177351177197756,0.03488194516697322,,,,,0.0016449555343548469,,,,,,,,,,,51
家電１,254086,換気扇フィルター,,,,,,,,91011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060.0,31860.0,7140.0,9740.0,74391.0,70250.0,90120.0,,4440.0,3060.0,,15260.0,,3951.0,13398.0,35019.0,,3060.0,,,,3270.0,104468.0,,,,,,,,,,,20930.0,,583428.0,494.0,,,0.15599354161953147,,,,,0.0600228305806372,0.03587417813337721,0.1790589412918132,,,,,0.15446636088771878,0.00524486311935663,,0.006772043851169296,0.022964273226516382,0.026155755294569337,,0.00761019354573315,,,0.012238013945165471,0.003530855564011326,,,,,,,,,,,,,,,,,,,,0.01669443358906326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1275067360496925,0.1204090307630076,0.054608280713301385,,,0.00524486311935663,,0.005604804705979144,,,,,,,,,,,84
家電１,254090,換気扇,,,,,,,,164712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6544.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12689.0,26523.0,68372.0,43403.0,128033.0,27538.0,,14190.0,34308.0,,,,15615.0,29860.0,54279.0,,,,,,,181716.0,,,,,,,,,,,73703.0,,881485.0,140.0,,,0.1868574054011129,,,,,0.06157677101709048,0.08361231331219476,0.20614758050335513,,,,,0.031240463535964876,0.038920684980459114,,0.017714425089479686,0.033874654702008546,,,0.016097834903600176,,,0.030088997543917365,,,,,,,,,,,,,,,,,,,,,0.07756456434312552,,,,,,,,0.00742383591326001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04923850093875676,0.14524694124120094,0.014395026574473757,,,,,,,,,,,,,,,,61
家電１,254095,生ゴミ処理機,,,,,,,,316385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676552.0,69325.0,,,,,,,,,69325.0,390138.0,,,,,,,203547.0,69325.0,,,,,,,,,,,,1794597.0,33.0,,,0.1762986341780355,,,,,0.21739588330973472,,0.11342212206974601,,,0.03862984280036131,,,,,,0.03862984280036131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3769938320413998,0.03862984280036131,,,,,,,,,,,,,,,,,3
家電１,254099,その他家事家電関連,,,,,,,,369506.0,,,2980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33952.0,16479.0,87758.0,60915.0,309391.0,700407.0,49584.0,,2818.0,100427.0,,15982.0,,26173.0,39640.0,535855.0,,18920.0,57672.0,,,,569008.0,19224.0,66670.0,,,4730.0,,,,,,32236.0,,3120327.0,828.0,,,0.11841899903439608,,,0.0015158667665279952,,0.17173039876910337,0.010330968517081703,0.18235524674176776,,,0.006160892752586508,0.02136635038571278,0.015890642230766198,0.03218476781439894,,0.008387902934532182,0.012703796749507343,0.005121899083012774,,0.0009031104752803151,,,0.028124616426419412,0.01088091087889186,,,,,0.0009550281108358195,,,,,,,,,,,,,,,0.019521992406565082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09915339001329028,0.22446589732422276,0.005281177261229352,,,0.006063467066111981,,,0.018482678257759524,,,,,,,,,,129
家電１,299980,その他家電アクセサリー,,,,,,,,123310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8475.0,1835.0,,6759.0,61835.0,74216.0,9218.0,,,8795.0,,,,4493.0,5360.0,41096.0,,,,,,,462476.0,,2718.0,,,12350.0,,,,,,6080.0,,829016.0,904.0,,,0.14874260569156686,,,0.014897179306551381,,0.049572022735387494,0.007333995966302218,0.5578613681762475,,,,0.003278585696777867,0.011119206384436489,0.010608962915070397,,0.005419678269176952,0.006465496443976956,,,,,,,0.010222963127370279,,,,,,,,,,,,,,,,,,,,0.008153039265828404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07458842772636474,0.08952300076234958,0.002213467532592857,,,,,,,,,,,,,,,,73
家電１,299999,その他家電関連,,,,,,,,388166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12960.0,311284.0,53520.0,115800.0,72966.0,244880.0,29508.0,,79920.0,15136.0,,,,1414.0,36140.0,437143.0,,40824.0,,,,,269569.0,,6550.0,,,,24408.0,,,,,34192.0,,2174380.0,493.0,,,0.1785180143305218,,,,0.011225268812259126,0.2010425960503684,0.01572494228239774,0.12397511014634056,,,,0.0030123529465870733,0.013570764999678069,0.006961064763288846,,0.0006503003154922323,0.016620829845749134,,,0.036755304960494485,,,0.024613912931502314,0.00596031972332343,,,,,,,,,,,,,,,,,,,,0.05325656049080658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03355715192376677,0.11262060909316679,0.14315988925578785,,,0.018775007128468805,,,,,,,,,,,,,67
家電１,602050,温湿度計,,,,,,,,785508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274.0,,,,,,,,,,,,23784.0,,,,,,,,,4276.0,,,,,,,,,,,,,,9036.0,,,,,,,1544.0,,,,,,6090.0,60128.0,,,,,,,,,,,,,,,,,,,,20417.0,23082.0,5621.0,99909.0,447278.0,435299.0,400780.0,,8742.0,200481.0,,25376.0,,73731.0,123506.0,488688.0,,1166.0,,,12300.0,1982.0,1029831.0,,192710.0,,,,,,,,,203844.0,,4686383.0,2272.0,,,0.16761498153266602,,,,,0.10427828882103746,0.04349708506539052,0.21974964487537618,,,,0.04112126559011502,0.08552011220593793,0.04277947406347283,,0.015733029075941936,0.026354226703195194,0.00541483698622157,,0.0018654045134595273,,,0.0011994324834312517,0.004356664830851426,0.0003294651760216781,,,,,,,,,,,,0.012830364056885661,,,,,,,0.02131900017561518,,,,,,,,0.0009124307595004506,,,,,,,0.005075129369494555,,,,,,,,,,0.0002718514470541567,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00129950966448965,,,,,,,,0.0019281394627797173,,,,,,,,,,,,,,,,0.09544204987087056,0.09288592076234486,0.004925333674178999,,,0.0002488059554671481,,0.0004229274474578796,,,0.002624625430742643,,,,,,,,231
