発注GP,部門コード,部門名,#N/A_1,#N/A_2,#N/A_3,#N/A_4,#N/A_5,#N/A_6,#N/A_7,BicEC,KBさくら店,KBアクロスプラザ三芳店,KBイオンモール名取店,KBイオンモール堺鉄砲町店,KBイオン昭島SC店,KBファボーレ富山店,KB三鷹店,KB上尾　春日店,KB井草店,KB会津若松店,KB八王子高倉店,KB南砂町SUNAMO店,KB南越谷店,KB卸団地店,KB厚木栄町店,KB名谷店,KB和光店,KB善福寺店,KB大東店,KB宇品店,KB宇都宮本店,KB富士店,KB富山店,KB小倉店,KB小平店,KB広島インター緑井店,KB座間店,KB志村店,KB成城店,KB所沢店,KB新小岩店,KB新潟店,KB方木田店,KB日光店,KB春日部店,KB有松インター店,KB東村山店,KB東海大学東店,KB松戸店,KB柏店,KB横浜大口店,KB横須賀店,KB江北駅前店,KB江戸川店,KB池上店,KB沼津店,KB泉中央店,KB浜松店,KB浦和店,KB海老名店,KB深作店,KB清洲東インター店,KB港北インター店,KB港北東急SC店,KB熊本店,KB熊谷店,KB熱田店,KB甲府バイパス店,KB相模原店,KB福岡春日店,KB福岡西店,KB福島店,KB箕面店,KB習志野店,KB船橋店,KB若林店,KB茨木店,KB葛飾店,KB西友ひばりヶ丘店,KB西友二俣川,KB西東京店,KB越谷店,KB足立加平店,KB那覇店,KB郡山店,KB静岡店,KB駒生店,KB高崎店,KB高野店,KB鹿沼店,KB黒磯店,KBﾍﾞﾙｸｽﾓｰﾙ浮間舟渡店,NEW上越店,NEW与野店,NEW久喜,NEW伊勢崎店,NEW学園都市店,NEW山口宇部空港店,NEW弘前店,NEW生野店,NEW甲府,NEW白河店,NEW真岡店,NEW足利店,SELECT上板橋店,アキバソフマップ,コジマWowma！店,コジマアマゾン店,コジマダイレクトＳＰ,コジマネット,コジマ楽天市場店,コジマＹａｈｏｏ！店,ソフマップアマゾン店,ソフマップコム法人,ソフマップドットコム,ソフマップ楽天,ソフマップ法人,ソフマップ法人WEB用,ソフマップ法人関西,デジタルコレクション,ドットコムY！SHP,モバイル,仙台法人事業所,北関東法人事業所,大阪法人事業所,有楽町店,札幌法人事業所,東京法人事業所,楽天ビック,法人なんば,法人ドットコム,法人名古屋,法人第１グループ,法人第３グループ,法人第４グループ,法人赤坂見附駅店,神戸ハーバーランド店,福岡法人事業所,赤坂見附駅店,ＢＩＣアマゾン店,ＢＩＣ楽天市場店,売上金額_sum,販売数_sum,有楽町店_販売比率,ＢＩＣ楽天市場店_販売比率,BicEC_販売比率,赤坂見附駅店_販売比率,法人第１グループ_販売比率,法人第３グループ_販売比率,法人第４グループ_販売比率,モバイル_販売比率,ＢＩＣアマゾン店_販売比率,楽天ビック_販売比率,法人赤坂見附駅店_販売比率,法人名古屋_販売比率,法人なんば_販売比率,法人ドットコム_販売比率,ソフマップアマゾン店_販売比率,ソフマップ楽天_販売比率,アキバソフマップ_販売比率,デジタルコレクション_販売比率,ドットコムY！SHP_販売比率,ソフマップ法人WEB用_販売比率,ソフマップ法人_販売比率,ソフマップドットコム_販売比率,ソフマップコム法人_販売比率,ソフマップ法人関西_販売比率,コジマダイレクトＳＰ_販売比率,コジマWowma！店_販売比率,KB西友二俣川_販売比率,KBﾍﾞﾙｸｽﾓｰﾙ浮間舟渡店_販売比率,NEW弘前店_販売比率,KB泉中央店_販売比率,KBイオンモール名取店_販売比率,KB卸団地店_販売比率,NEW白河店_販売比率,KB郡山店_販売比率,KB会津若松店_販売比率,KB福島店_販売比率,KB方木田店_販売比率,NEW学園都市店_販売比率,KB駒生店_販売比率,KB鹿沼店_販売比率,NEW足利店_販売比率,NEW真岡店_販売比率,KB日光店_販売比率,KB黒磯店_販売比率,KBさくら店_販売比率,コジマネット_販売比率,NEW伊勢崎店_販売比率,KB高崎店_販売比率,KB深作店_販売比率,KB和光店_販売比率,KB南越谷店_販売比率,NEW久喜_販売比率,NEW与野店_販売比率,KB浦和店_販売比率,KB越谷店_販売比率,KB熊谷店_販売比率,KB上尾　春日店_販売比率,KB春日部店_販売比率,KB所沢店_販売比率,KBアクロスプラザ三芳店_販売比率,KB柏店_販売比率,KB松戸店_販売比率,KB船橋店_販売比率,KB習志野店_販売比率,SELECT上板橋店_販売比率,KB小平店_販売比率,KB港北東急SC店_販売比率,KB江戸川店_販売比率,KB井草店_販売比率,KB若林店_販売比率,KB志村店_販売比率,KB新小岩店_販売比率,KB三鷹店_販売比率,KB池上店_販売比率,KB善福寺店_販売比率,KB葛飾店_販売比率,KB東村山店_販売比率,KB江北駅前店_販売比率,KB南砂町SUNAMO店_販売比率,KB西東京店_販売比率,KB足立加平店_販売比率,KBイオン昭島SC店_販売比率,KB成城店_販売比率,KB港北インター店_販売比率,KB厚木栄町店_販売比率,KB海老名店_販売比率,KB横須賀店_販売比率,KB相模原店_販売比率,KB座間店_販売比率,KB横浜大口店_販売比率,KB東海大学東店_販売比率,KB新潟店_販売比率,NEW上越店_販売比率,NEW甲府_販売比率,KB甲府バイパス店_販売比率,KB富山店_販売比率,KBファボーレ富山店_販売比率,KB静岡店_販売比率,KB浜松店_販売比率,KB沼津店_販売比率,KB富士店_販売比率,KB熱田店_販売比率,KB有松インター店_販売比率,KB清洲東インター店_販売比率,KB高野店_販売比率,KB箕面店_販売比率,KB茨木店_販売比率,NEW生野店_販売比率,KB大東店_販売比率,KB名谷店_販売比率,神戸ハーバーランド店_販売比率,KB宇品店_販売比率,KB広島インター緑井店_販売比率,NEW山口宇部空港店_販売比率,KB福岡春日店_販売比率,KB福岡西店_販売比率,KB小倉店_販売比率,KB熊本店_販売比率,KB那覇店_販売比率,KB宇都宮本店_販売比率,KB八王子高倉店_販売比率,コジマ楽天市場店_販売比率,コジマＹａｈｏｏ！店_販売比率,コジマアマゾン店_販売比率,KBイオンモール堺鉄砲町店_販売比率,KB西友ひばりヶ丘店_販売比率,北関東法人事業所_販売比率,仙台法人事業所_販売比率,東京法人事業所_販売比率,大阪法人事業所_販売比率,福岡法人事業所_販売比率,札幌法人事業所_販売比率,#N/A_6_販売比率,#N/A_3_販売比率,#N/A_7_販売比率,#N/A_5_販売比率,#N/A_2_販売比率,#N/A_1_販売比率,#N/A_4_販売比率,JAN数
パソコン周辺機器,366020,ＨＵＢ,,,,,,,,446.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,6.0,127.0,1.0,124.0,166.0,97.0,171.0,,22.0,59.0,,76.0,,21.0,58.0,56.0,5.0,22.0,1.0,,,17.0,180.0,7.0,308.0,,,2.0,,,,8.0,,45.0,,10759032.0,2030.0,,,0.21970443349753693,,,0.0009852216748768472,,0.027586206896551724,0.022167487684729065,0.08866995073891626,,,0.0034482758620689655,0.15172413793103448,0.08423645320197044,0.029064039408866996,,0.010344827586206896,0.02857142857142857,0.0374384236453202,,0.01083743842364532,,,0.0004926108374384236,0.002955665024630542,,,,,,,,,,,,,,,,,,,,0.061083743842364535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004926108374384236,,0.0009852216748768472,,,,,,,,,,,,0.0004926108374384236,,,,0.0004926108374384236,,,,,,,,,,,,0.08177339901477833,0.047783251231527095,0.06256157635467981,,,0.01083743842364532,0.0024630541871921183,0.008374384236453201,0.0004926108374384236,0.003940886699507389,,,,,,,,,129
パソコン周辺機器,366030,その他ＬＡＮ関連機器,,,,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,83.0,15.0,34.0,103.0,112.0,61.0,,29.0,88.0,,,,29.0,39.0,55.0,,2.0,,,,9.0,197.0,,37.0,,,,1.0,,,,,5.0,,6209092.0,1027.0,,,0.11684518013631938,,,,0.0009737098344693282,0.053554040895813046,0.004868549172346641,0.19182083739045763,,,,0.03602726387536514,0.05939629990262902,0.08568646543330087,,0.028237585199610515,0.0379746835443038,,,0.028237585199610515,,,0.014605647517039922,0.006815968841285297,,,,,,,,,,,,,,,,,,,,0.033106134371957155,,,,,,,,,,,,,,,,0.0009737098344693282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1002921129503408,0.10905550146056475,0.08081791626095423,,,0.0019474196689386564,,0.008763388510223954,,,,,,,,,,,67
パソコン周辺機器,366040,無線ＬＡＮカード・ボード,,,2.0,,,,,271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,65.0,10.0,148.0,94.0,68.0,7.0,2.0,30.0,56.0,,7.0,,16.0,17.0,60.0,,2.0,1.0,,,1.0,82.0,5.0,68.0,,,1.0,,,,,,4.0,,2778313.0,1027.0,,,0.2638753651411879,,,0.0009737098344693282,,0.05842259006815969,0.0038948393378773127,0.0798442064264849,,,0.004868549172346641,0.06621226874391431,0.006815968841285297,0.054527750730282376,,0.01557935735150925,0.016553067185978577,0.006815968841285297,,0.029211295034079845,0.0019474196689386564,,0.009737098344693282,0.009737098344693282,,,,,,,,,,,,,,,,,,,,0.14410905550146055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09152872444011685,0.06621226874391431,0.06329113924050633,,,0.0019474196689386564,,0.0009737098344693282,0.0009737098344693282,,,,0.0019474196689386564,,,,,,30
パソコン周辺機器,366050,ＬＡＮ関連機器（ＡＶ用）,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,1.0,,,1.0,1.0,,,,,,,2.0,,3.0,,,,,,,,,,,105779.0,15.0,,,0.26666666666666666,,,,,0.06666666666666667,,0.13333333333333333,,,,0.2,,,,,0.06666666666666667,0.06666666666666667,,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,,,,,,,,,,,,,,,,,6
パソコン周辺機器,367010,有線ルーター,,,,,,,,50.0,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,221.0,4.0,17.0,24.0,18.0,70.0,,2.0,11.0,,20.0,,1.0,8.0,5.0,,2.0,,,,,55.0,,32.0,,,,,,,,,46.0,,5840339.0,607.0,,,0.08237232289950576,,,,,0.008237232289950576,0.0757825370675453,0.09060955518945635,,,,0.05271828665568369,0.11532125205930807,0.018121911037891267,,0.0016474464579901153,0.013179571663920923,0.032948929159802305,,0.0032948929159802307,,,0.006589785831960461,,,,,,,,,,,,,,,,,,,,,0.02800658978583196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032948929159802305,,,,,,,,,,,,0.0016474464579901153,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039538714991762765,0.029654036243822075,0.3640856672158155,,,0.0032948929159802307,,,,,,,,,,,,,12
パソコン周辺機器,367020,ターミナルアダプタ,,,,,,,,333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,1.0,4.0,5.0,18.0,,2.0,6.0,,,,2.0,9.0,30.0,,,,,,,12.0,,9.0,,,,,,,,,6.0,,5444758.0,447.0,,,0.7449664429530202,,,,,0.06711409395973154,0.013422818791946308,0.026845637583892617,,,,0.020134228187919462,0.040268456375838924,0.013422818791946308,,0.0044742729306487695,0.020134228187919462,,,0.0044742729306487695,,,,,,,,,,,,,,,,,,,,,,,,0.0022371364653243847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022371364653243847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008948545861297539,0.011185682326621925,0.020134228187919462,,,,,,,,,,,,,,,,4
パソコン周辺機器,367030,モデム,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,3.0,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,111648.0,11.0,,,0.09090909090909091,,,,,,,0.09090909090909091,,,,,0.2727272727272727,,,,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09090909090909091,0.09090909090909091,0.09090909090909091,,,,,,,,,,,,,,,,5
パソコン周辺機器,367040,無線ルーター,,1.0,,,,,,1257.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,712.0,623.0,751.0,1260.0,1415.0,312.0,1.0,250.0,512.0,,35.0,,126.0,160.0,466.0,,25.0,8.0,,1.0,7.0,859.0,4.0,425.0,,1.0,12.0,10.0,,,,,122.0,,68616627.0,9397.0,,,0.13376609556241353,,0.00010641694157709908,0.001277003298925189,0.0010641694157709908,0.04959029477492817,0.012982866872406087,0.0914121528147281,,,0.0004256677663083963,0.04522720017026711,0.03320208577205491,0.05448547408747473,,0.013408534638714484,0.017026710652335852,0.0037245929551984677,,0.02660423539427477,0.00010641694157709908,,0.06629775460253272,0.0037245929551984677,,,,,,,,,,,,,,,,,,,,0.0799191231244014,,,,,,,,,,,,,,,0.00031925082473129723,,,,,,,,,,,,,0.00031925082473129723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00010641694157709908,,0.13408534638714484,0.1505799723315952,0.07576886240289454,,,0.002660423539427477,,0.0007449185910396935,0.0008513355326167926,,0.00010641694157709908,,,,,0.00010641694157709908,,,110
パソコン周辺機器,367050,無線アクセスポイント,,,,,,,,20.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,4.0,11.0,,1.0,,2.0,5.0,,1.0,,3.0,4.0,3.0,,1.0,,,,,18.0,1.0,9.0,,1.0,,,,,,,6.0,,4375322.0,100.0,,,0.2,,0.01,,,0.03,0.06,0.18,,,0.01,0.09,0.01,0.05,,0.03,0.04,0.01,,0.02,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,0.02,,,0.01,,,,,,,,,,,,,10
パソコン周辺機器,367060,プリントサーバー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,2.0,,,,1.0,5.0,,,,,,,,8.0,,,,,,,,,,,1.0,,295528.0,41.0,,,,,,,,,0.024390243902439025,0.1951219512195122,,,,,0.5853658536585366,0.04878048780487805,,0.024390243902439025,0.12195121951219512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
パソコン周辺機器,367080,その他通信機器関連,,,,,,,,99.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,25.0,25.0,33.0,7.0,,17.0,17.0,,19.0,,,18.0,23.0,,2.0,,,,,36.0,3.0,29.0,,,,,,,,,2.0,,1365353.0,372.0,,,0.2661290322580645,,,,,0.06182795698924731,0.005376344086021506,0.0967741935483871,,,0.008064516129032258,0.07795698924731183,0.01881720430107527,0.0456989247311828,,,0.04838709677419355,0.051075268817204304,,0.0456989247311828,,,,0.04032258064516129,,,,,,,,,,,,,,,,,,,,0.06720430107526881,,,,,,,,,,,,,,,0.002688172043010753,,,,,,,,,,,,,,,,,,0.002688172043010753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06720430107526881,0.08870967741935484,,,,0.005376344086021506,,,,,,,,,,,,,36
パソコン周辺機器,367090,ＵＰＳ（無停電電源装置）,,,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,13.0,11.0,6.0,3.0,,4.0,23.0,,48.0,,4.0,8.0,9.0,1.0,2.0,,,,,11.0,,26.0,,,,,,,,,26.0,,7021320.0,294.0,,,0.20068027210884354,,,,,0.030612244897959183,0.08843537414965986,0.03741496598639456,,,,0.08843537414965986,0.01020408163265306,0.0782312925170068,,0.013605442176870748,0.027210884353741496,0.16326530612244897,,0.013605442176870748,,,,,,,,,,,,,,,,,,,,,,,,0.04421768707482993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03741496598639456,0.02040816326530612,0.1360544217687075,,,0.006802721088435374,0.003401360544217687,,,,,,,,,,,,84
パソコン周辺機器,367095,ＩＣカードリーダーライタ,,,,,,,,63.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,23.0,28.0,39.0,7.0,,2.0,2.0,,3.0,,6.0,4.0,10.0,,,3.0,,,5.0,108.0,2.0,36.0,,,,,,,,,1.0,,1080462.0,347.0,,,0.18155619596541786,,,,,0.02881844380403458,0.002881844380403458,0.3112391930835735,,,0.005763688760806916,0.1037463976945245,0.020172910662824207,0.005763688760806916,,0.01729106628242075,0.011527377521613832,0.008645533141210375,,0.005763688760806916,,,,0.005763688760806916,,,,,,,,,,,,,,,,,,,0.008645533141210375,0.06628242074927954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08069164265129683,0.11239193083573487,,,,,,0.01440922190201729,0.008645533141210375,,,,,,,,,,6
パソコン周辺機器,367099,その他通信機器関連２,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,1.0,1.0,,,,,,,10.0,,,,,,,,,,,,,394725.0,25.0,,,0.08,,,,,0.04,,0.4,,,,,,0.44,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
パソコン周辺機器,369940,Ｗｅｂ・ＣＣＤカメラ,,,,,,,,254.0,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,23.0,1.0,116.0,105.0,569.0,20.0,,5.0,43.0,,114.0,,6.0,14.0,35.0,,9.0,1.0,,,,139.0,7.0,68.0,,,,12.0,,,,,14.0,,3783541.0,1576.0,,,0.16116751269035534,,,,0.007614213197969543,0.022208121827411168,0.008883248730964468,0.08819796954314721,,,0.004441624365482234,0.04314720812182741,0.012690355329949238,0.02728426395939086,,0.0038071065989847717,0.008883248730964468,0.07233502538071065,,0.0031725888324873096,,,0.0006345177664974619,0.0012690355329949238,,,,,,,,,,,,,,,,,,,,0.07360406091370558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019035532994923859,,,,,0.01015228426395939,,,,,,,,,,0.06662436548223351,0.3610406091370558,0.014593908629441625,,,0.005710659898477157,,,0.0006345177664974619,,,,,,,,,,24
パソコン周辺機器,369980,その他ＰＣ関連機器,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16.0,1.0,,17.0,19.0,1.0,,8.0,22.0,,12.0,,9.0,12.0,13.0,,,,,,,57.0,1.0,66.0,,,,1.0,,,,,,,1266170.0,326.0,,,0.2147239263803681,,,,0.003067484662576687,0.03987730061349693,,0.17484662576687116,,,0.003067484662576687,0.20245398773006135,0.003067484662576687,0.06748466257668712,,0.027607361963190184,0.03680981595092025,0.03680981595092025,,0.024539877300613498,,,0.003067484662576687,0.003067484662576687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05214723926380368,0.05828220858895705,0.049079754601226995,,,,,,,,,,,,,,,,85
パソコン周辺機器,369999,その他ＰＣ関連アクセサリー,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,22.0,,,,,2.0,,,1.0,5.0,,,,,,,4.0,,1.0,,,,,,,,,1.0,,172032.0,77.0,,,0.45454545454545453,,,,,0.06493506493506493,0.012987012987012988,0.05194805194805195,,,,0.012987012987012988,0.2857142857142857,,,,0.012987012987012988,0.025974025974025976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012987012987012988,0.06493506493506493,,,,,,,,,,,,,,,,,31
パソコン本体,301010,デスクトップＰＣ（Ｗｉｎ・モニタ付き）,,,,,,,,73.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,5.0,11.0,10.0,7.0,7.0,,5.0,7.0,,,,6.0,9.0,22.0,,1.0,1.0,,,,39.0,1.0,10.0,,,,,,,,,,,25472405.0,220.0,,,0.33181818181818185,,,,,0.1,,0.17727272727272728,,,0.004545454545454545,0.045454545454545456,0.031818181818181815,0.031818181818181815,,0.02727272727272727,0.04090909090909091,,,0.022727272727272728,,,0.022727272727272728,0.004545454545454545,,,,0.00909090909090909,,0.004545454545454545,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045454545454545456,0.031818181818181815,0.00909090909090909,,,0.004545454545454545,,,0.004545454545454545,,,,,,,,,,47
パソコン本体,301020,デスクトップＰＣ（Ｗｉｎ・モニタ無し）,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,3.0,2.0,,7.0,9.0,,5.0,,2.0,4.0,8.0,,1.0,,,,6.0,14.0,,13.0,,,,,,,,,3.0,,9808345.0,120.0,,,0.31666666666666665,,,,,0.06666666666666667,0.025,0.11666666666666667,,,,0.10833333333333334,0.016666666666666666,0.075,,0.016666666666666666,0.03333333333333333,0.041666666666666664,,0.058333333333333334,,,0.016666666666666666,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,0.008333333333333333,,0.05,,,,,,,,,,,47
パソコン本体,301030,デスクトップＰＣ（ＭａｃＯＳ）,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,1330406.0,15.0,,,0.8,,,,,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,,,,,,,,,,,,,5
パソコン本体,301040,ｉＭａｃ,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,16.0,,,,,,,1.0,,2.0,,,,,,,,,,,10049930.0,50.0,,,0.6,,,,,0.32,,0.02,,,,0.04,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
パソコン本体,301070,デスクトップＰＣ（Ｃｈｒｏｍｅ）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,80468.0,4.0,,,,,,,,,,0.25,,,,,,,,0.25,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,2
