ì˙ït,store_cd,item_cd,ëçç›å…ó ,îÃîÑâ¬î\ç›å…,à⁄ëóíÜ,î≠íçéc
2018-07-15,861,4901301289469,1,1,0,0
2018-07-16,861,4901301289469,6,0,0,6
2018-07-17,861,4901301289469,9,0,0,9
2018-07-18,861,4901301289469,10,4,0,6
2018-07-19,861,4901301289469,7,1,0,6
2018-07-20,861,4901301289469,6,6,0,0
2018-07-21,861,4901301289469,6,6,0,0
2018-07-22,861,4901301289469,4,4,0,0
2018-07-23,861,4901301289469,7,4,0,3
2018-07-24,861,4901301289469,7,4,0,3
2018-07-25,861,4901301289469,5,5,0,0
2018-07-26,861,4901301289469,8,5,0,3
2018-07-27,861,4901301289469,3,3,0,0
2018-07-28,861,4901301289469,9,3,0,6
2018-07-29,861,4901301289469,9,3,0,6
2018-07-30,861,4901301289469,7,7,0,0
2018-07-31,861,4901301289469,15,6,0,9
2018-04-01,861,4901301310378,4,4,0,0
2018-04-02,861,4901301310378,4,4,0,0
2018-04-03,861,4901301310378,4,4,0,0
2018-04-04,861,4901301310378,2,2,0,0
2018-04-05,861,4901301310378,2,2,0,0
2018-04-06,861,4901301310378,2,2,0,0
2018-04-07,861,4901301310378,2,2,0,0
2018-04-08,861,4901301310378,2,2,0,0
2018-04-09,861,4901301310378,2,2,0,0
2018-04-10,861,4901301310378,2,2,0,0
2018-04-11,861,4901301310378,2,2,0,0
2018-04-12,861,4901301310378,2,2,0,0
2018-04-13,861,4901301310378,2,2,0,0
2018-04-14,861,4901301310378,1,1,0,0
2018-04-15,861,4901301310378,1,1,0,0
2018-04-16,861,4901301310378,1,1,0,0
2018-04-17,861,4901301310378,34,1,0,33
2018-04-18,861,4901301310378,31,31,0,0
2018-04-19,861,4901301310378,31,31,0,0
2018-04-20,861,4901301310378,31,31,0,0
2018-04-21,861,4901301310378,31,31,0,0
2018-04-22,861,4901301310378,31,31,0,0
2018-04-23,861,4901301310378,31,31,0,0
2018-04-24,861,4901301310378,31,31,0,0
2018-04-25,861,4901301310378,31,31,0,0
2018-04-26,861,4901301310378,31,31,0,0
2018-04-27,861,4901301310378,31,31,0,0
2018-04-28,861,4901301310378,31,31,0,0
2018-04-29,861,4901301310378,31,31,0,0
2018-04-30,861,4901301310378,30,30,0,0
2018-05-01,861,4901301310378,29,29,0,0
2018-05-02,861,4901301310378,29,29,0,0
2018-05-03,861,4901301310378,29,29,0,0
2018-05-04,861,4901301310378,29,29,0,0
2018-05-05,861,4901301310378,29,29,0,0
2018-05-06,861,4901301310378,28,28,0,0
2018-05-07,861,4901301310378,28,28,0,0
2018-05-08,861,4901301310378,28,28,0,0
2018-05-09,861,4901301310378,28,28,0,0
2018-05-10,861,4901301310378,28,28,0,0
2018-05-11,861,4901301310378,27,27,0,0
2018-05-12,861,4901301310378,23,23,0,0
2018-05-13,861,4901301310378,19,19,0,0
2018-05-14,861,4901301310378,19,19,0,0
2018-05-15,861,4901301310378,0,0,0,0
2018-05-16,861,4901301310378,3,0,0,3
2018-05-17,861,4901301310378,18,0,0,18
2018-05-18,861,4901301310378,13,10,0,3
2018-05-19,861,4901301310378,16,10,0,6
2018-05-20,861,4901301310378,15,9,0,6
2018-05-21,861,4901301310378,14,14,0,0
2018-05-22,861,4901301310378,2,2,0,0
2018-05-23,861,4901301310378,29,2,0,27
2018-05-24,861,4901301310378,29,2,0,27
2018-05-25,861,4901301310378,16,16,0,0
2018-05-26,861,4901301310378,16,16,0,0
2018-05-27,861,4901301310378,16,16,0,0
2018-05-28,861,4901301310378,15,15,0,0
2018-05-29,861,4901301310378,11,11,0,0
2018-05-30,861,4901301310378,8,5,0,3
2018-05-31,861,4901301310378,12,3,0,9
2018-06-01,861,4901301310378,15,12,0,3
2018-06-02,861,4901301310378,8,5,0,3
2018-06-03,861,4901301310378,5,2,0,3
2018-06-04,861,4901301310378,17,5,0,12
2018-06-05,861,4901301310378,18,0,0,18
2018-06-06,861,4901301310378,20,2,0,18
2018-06-07,861,4901301310378,19,1,0,18
2018-06-08,861,4901301310378,23,20,0,3
2018-06-09,861,4901301310378,23,20,0,3
2018-06-10,861,4901301310378,32,17,0,15
2018-06-11,861,4901301310378,30,18,0,12
2018-06-12,861,4901301310378,30,18,0,12
2018-06-13,861,4901301310378,29,29,0,0
2018-06-14,861,4901301310378,8,8,0,0
2018-06-15,861,4901301310378,36,0,0,36
2018-06-16,861,4901301310378,36,0,0,36
2018-06-17,861,4901301310378,126,0,0,126
2018-06-18,861,4901301310378,105,15,0,90
2018-06-19,861,4901301310378,93,0,0,93
2018-06-20,861,4901301310378,74,74,0,0
2018-06-21,861,4901301310378,72,72,0,0
2018-06-22,861,4901301310378,51,51,0,0
2018-06-23,861,4901301310378,51,51,0,0
2018-06-24,861,4901301310378,51,51,0,0
2018-06-25,861,4901301310378,78,48,0,30
2018-06-26,861,4901301310378,69,27,0,42
2018-06-27,861,4901301310378,68,56,0,12
2018-06-28,861,4901301310378,62,35,0,27
2018-06-29,861,4901301310378,27,12,0,15
2018-06-30,861,4901301310378,43,4,0,39
2018-07-01,861,4901301310378,39,0,0,39
2018-07-02,861,4901301310378,46,37,0,9
2018-07-03,861,4901301310378,48,36,0,12
2018-07-04,861,4901301310378,97,37,0,60
2018-07-05,861,4901301310378,90,30,0,60
2018-07-06,861,4901301310378,80,80,0,0
2018-07-07,861,4901301310378,79,79,0,0
2018-07-08,861,4901301310378,54,54,0,0
2018-07-09,861,4901301310378,60,54,0,6
2018-07-10,861,4901301310378,50,44,0,6
2018-07-11,861,4901301310378,61,49,0,12
2018-07-12,861,4901301310378,15,3,0,12
2018-07-13,861,4901301310378,68,14,0,54
2018-07-14,861,4901301310378,63,9,0,54
2018-07-15,861,4901301310378,54,0,0,54
2018-07-16,861,4901301310378,41,32,0,9
2018-07-17,861,4901301310378,80,20,0,60
2018-07-18,861,4901301310378,67,43,0,24
2018-07-19,861,4901301310378,61,34,0,27
2018-07-20,861,4901301310378,77,59,0,18
2018-07-21,861,4901301310378,67,49,0,18
2018-07-22,861,4901301310378,65,47,0,18
2018-07-23,861,4901301310378,77,65,0,12
2018-07-24,861,4901301310378,75,63,0,12
2018-07-25,861,4901301310378,91,70,0,21
2018-07-26,861,4901301310378,89,68,0,21
2018-07-27,861,4901301310378,88,88,0,0
2018-07-28,861,4901301310378,87,87,0,0
2018-07-29,861,4901301310378,85,85,0,0
2018-04-01,861,4901301348418,17,17,0,0
2018-04-02,861,4901301348418,17,17,0,0
2018-04-03,861,4901301348418,17,17,0,0
2018-04-04,861,4901301348418,17,17,0,0
2018-04-05,861,4901301348418,14,14,0,0
2018-04-06,861,4901301348418,20,14,0,6
2018-04-07,861,4901301348418,20,14,0,6
2018-04-08,861,4901301348418,20,14,0,6
2018-04-09,861,4901301348418,20,20,0,0
2018-04-10,861,4901301348418,20,20,0,0
2018-04-11,861,4901301348418,20,20,0,0
2018-04-12,861,4901301348418,20,20,0,0
2018-04-13,861,4901301348418,19,19,0,0
2018-04-14,861,4901301348418,19,19,0,0
2018-04-15,861,4901301348418,18,18,0,0
2018-04-16,861,4901301348418,18,18,0,0
2018-04-17,861,4901301348418,18,18,0,0
2018-04-18,861,4901301348418,18,18,0,0
2018-04-19,861,4901301348418,18,18,0,0
2018-04-20,861,4901301348418,14,14,0,0
2018-04-21,861,4901301348418,14,14,0,0
2018-04-22,861,4901301348418,14,14,0,0
2018-04-23,861,4901301348418,14,14,0,0
2018-04-24,861,4901301348418,14,14,0,0
2018-04-25,861,4901301348418,13,13,0,0
2018-04-26,861,4901301348418,13,13,0,0
2018-04-27,861,4901301348418,13,13,0,0
2018-04-28,861,4901301348418,13,13,0,0
2018-04-29,861,4901301348418,13,13,0,0
2018-04-30,861,4901301348418,8,8,0,0
2018-05-01,861,4901301348418,8,8,0,0
2018-05-02,861,4901301348418,8,8,0,0
2018-05-03,861,4901301348418,8,8,0,0
2018-05-04,861,4901301348418,8,8,0,0
2018-05-05,861,4901301348418,8,8,0,0
2018-05-06,861,4901301348418,8,8,0,0
2018-05-07,861,4901301348418,8,8,0,0
2018-05-08,861,4901301348418,8,8,0,0
2018-05-09,861,4901301348418,8,8,0,0
2018-05-10,861,4901301348418,8,8,0,0
2018-05-11,861,4901301348418,8,8,0,0
2018-05-12,861,4901301348418,8,8,0,0
2018-05-13,861,4901301348418,8,8,0,0
2018-05-14,861,4901301348418,8,8,0,0
2018-05-15,861,4901301348418,7,7,0,0
2018-05-16,861,4901301348418,3,3,0,0
2018-05-17,861,4901301348418,2,2,0,0
2018-05-18,861,4901301348418,5,2,0,3
2018-05-19,861,4901301348418,6,2,0,4
2018-05-20,861,4901301348418,6,2,0,4
2018-05-21,861,4901301348418,3,3,0,0
2018-05-22,861,4901301348418,4,2,0,2
2018-05-23,861,4901301348418,2,0,0,2
2018-05-24,861,4901301348418,5,0,0,5
2018-05-25,861,4901301348418,10,9,0,1
2018-05-26,861,4901301348418,10,9,0,1
2018-05-27,861,4901301348418,10,9,0,1
2018-05-28,861,4901301348418,10,10,0,0
2018-05-29,861,4901301348418,3,3,0,0
2018-05-30,861,4901301348418,5,3,0,2
2018-05-31,861,4901301348418,5,3,0,2
2018-06-01,861,4901301348418,5,5,0,0
2018-06-02,861,4901301348418,5,5,0,0
2018-06-03,861,4901301348418,4,4,0,0
2018-06-04,861,4901301348418,6,4,0,2
2018-06-05,861,4901301348418,6,4,0,2
2018-06-06,861,4901301348418,5,5,0,0
2018-06-07,861,4901301348418,5,5,0,0
2018-06-08,861,4901301348418,5,5,0,0
2018-06-09,861,4901301348418,4,4,0,0
2018-06-10,861,4901301348418,4,4,0,0
2018-06-11,861,4901301348418,5,4,0,1
2018-06-12,861,4901301348418,5,4,0,1
2018-06-13,861,4901301348418,5,5,0,0
2018-06-14,861,4901301348418,4,4,0,0
2018-06-15,861,4901301348418,12,2,0,10
2018-06-16,861,4901301348418,11,1,0,10
2018-06-17,861,4901301348418,11,1,0,10
2018-06-18,861,4901301348418,11,11,0,0
2018-06-19,861,4901301348418,10,10,0,0
2018-06-20,861,4901301348418,2,2,0,0
2018-06-21,861,4901301348418,6,2,0,4
2018-06-22,861,4901301348418,6,6,0,0
2018-06-23,861,4901301348418,6,6,0,0
2018-06-24,861,4901301348418,6,6,0,0
2018-06-25,861,4901301348418,6,6,0,0
2018-06-26,861,4901301348418,6,6,0,0
2018-06-27,861,4901301348418,5,5,0,0
2018-06-28,861,4901301348418,5,5,0,0
2018-06-29,861,4901301348418,5,5,0,0
2018-06-30,861,4901301348418,4,4,0,0
2018-07-01,861,4901301348418,4,4,0,0
2018-07-02,861,4901301348418,1,0,0,1
2018-07-03,861,4901301348418,6,0,0,6
2018-07-04,861,4901301348418,7,1,0,6
2018-07-05,861,4901301348418,6,0,0,6
2018-07-06,861,4901301348418,6,6,0,0
2018-07-07,861,4901301348418,7,6,0,1
2018-07-08,861,4901301348418,5,4,0,1
2018-07-09,861,4901301348418,7,5,0,2
2018-07-10,861,4901301348418,3,1,0,2
2018-07-11,861,4901301348418,7,2,0,5
2018-07-12,861,4901301348418,8,2,0,6
2018-07-13,861,4901301348418,8,8,0,0
2018-07-14,861,4901301348418,7,7,0,0
2018-07-15,861,4901301348418,0,0,0,0
2018-07-16,861,4901301348418,8,0,0,8
2018-07-17,861,4901301348418,8,0,0,8
2018-07-18,861,4901301348418,29,8,0,21
2018-07-19,861,4901301348418,29,8,0,21
2018-07-20,861,4901301348418,27,27,0,0
2018-07-21,861,4901301348418,21,21,0,0
2018-07-22,861,4901301348418,17,17,0,0
2018-07-23,861,4901301348418,2,2,0,0
2018-07-24,861,4901301348418,10,1,0,9
2018-07-25,861,4901301348418,15,1,0,14
2018-07-26,861,4901301348418,15,1,0,14
2018-07-27,861,4901301348418,36,1,0,35
2018-07-28,861,4901301348418,36,1,0,35
2018-07-29,861,4901301348418,35,0,0,35
2018-07-30,861,4901301348418,26,0,0,26
2018-07-31,861,4901301348418,36,0,0,36
2018-04-01,861,4962752007354,5,0,0,5
2018-04-02,861,4962752007354,5,3,0,2
2018-04-03,861,4962752007354,7,5,0,2
2018-04-04,861,4962752007354,5,3,0,2
2018-04-05,861,4962752007354,9,2,0,7
2018-04-06,861,4962752007354,8,1,0,7
2018-04-07,861,4962752007354,8,1,0,7
2018-04-08,861,4962752007354,8,1,0,7
2018-04-09,861,4962752007354,7,0,0,7
2018-04-10,861,4962752007354,7,0,0,7
2018-04-11,861,4962752007354,7,0,0,7
2018-04-12,861,4962752007354,7,0,0,7
2018-04-13,861,4962752007354,7,0,0,7
2018-04-14,861,4962752007354,7,0,0,7
2018-04-15,861,4962752007354,7,0,0,7
2018-04-16,861,4962752007354,7,0,0,7
2018-04-17,861,4962752007354,7,0,0,7
2018-04-18,861,4962752007354,7,0,0,7
2018-04-19,861,4962752007354,7,0,0,7
2018-04-20,861,4962752007354,7,0,0,7
2018-04-21,861,4962752007354,7,0,0,7
2018-04-22,861,4962752007354,7,0,0,7
2018-04-23,861,4962752007354,7,0,0,7
2018-04-24,861,4962752007354,7,0,0,7
2018-04-25,861,4962752007354,7,0,0,7
2018-04-26,861,4962752007354,7,0,0,7
2018-04-27,861,4962752007354,7,0,0,7
2018-04-28,861,4962752007354,4,4,0,0
2018-04-29,861,4962752007354,2,0,0,2
2018-04-30,861,4962752007354,7,0,0,7
2018-05-01,861,4962752007354,22,0,0,22
2018-05-02,861,4962752007354,22,5,0,17
2018-05-03,861,4962752007354,21,5,0,16
2018-05-04,861,4962752007354,19,19,0,0
2018-05-05,861,4962752007354,16,16,0,0
2018-05-06,861,4962752007354,16,16,0,0
2018-05-07,861,4962752007354,15,15,0,0
2018-05-08,861,4962752007354,11,11,0,0
2018-05-09,861,4962752007354,7,3,0,4
2018-05-10,861,4962752007354,25,0,0,25
2018-05-11,861,4962752007354,25,0,0,25
2018-05-12,861,4962752007354,25,0,0,25
2018-05-13,861,4962752007354,25,0,0,25
2018-05-14,861,4962752007354,25,0,0,25
2018-05-15,861,4962752007354,25,0,0,25
2018-05-16,861,4962752007354,25,0,0,25
2018-05-17,861,4962752007354,25,0,0,25
2018-05-18,861,4962752007354,20,0,0,20
2018-05-19,861,4962752007354,20,0,0,20
2018-05-20,861,4962752007354,20,0,0,20
2018-05-21,861,4962752007354,20,0,0,20
2018-05-22,861,4962752007354,20,0,0,20
2018-05-23,861,4962752007354,20,0,0,20
2018-05-24,861,4962752007354,20,0,0,20
2018-05-25,861,4962752007354,20,0,0,20
2018-05-26,861,4962752007354,20,0,0,20
2018-05-27,861,4962752007354,20,0,0,20
2018-05-28,861,4962752007354,20,0,0,20
2018-05-29,861,4962752007354,20,0,0,20
2018-05-30,861,4962752007354,20,0,0,20
2018-05-31,861,4962752007354,20,0,0,20
2018-06-01,861,4962752007354,20,0,0,20
2018-06-02,861,4962752007354,21,21,0,0
2018-06-03,861,4962752007354,18,18,0,0
2018-06-04,861,4962752007354,8,8,0,0
2018-06-05,861,4962752007354,6,3,0,3
2018-06-06,861,4962752007354,10,0,0,10
2018-06-07,861,4962752007354,19,0,0,19
2018-06-08,861,4962752007354,17,5,0,12
2018-06-09,861,4962752007354,6,6,0,0
2018-06-10,861,4962752007354,5,0,0,5
2018-06-11,861,4962752007354,23,0,0,23
2018-06-12,861,4962752007354,23,0,0,23
2018-06-13,861,4962752007354,51,6,0,45
2018-06-14,861,4962752007354,45,0,0,45
2018-06-15,861,4962752007354,45,0,0,45
2018-06-16,861,4962752007354,45,0,0,45
2018-06-17,861,4962752007354,45,0,0,45
2018-06-18,861,4962752007354,45,0,0,45
2018-06-19,861,4962752007354,38,0,0,38
2018-06-20,861,4962752007354,38,0,0,38
2018-06-21,861,4962752007354,38,0,0,38
2018-06-22,861,4962752007354,26,0,0,26
2018-06-23,861,4962752007354,26,0,0,26
2018-06-24,861,4962752007354,26,0,0,26
2018-06-25,861,4962752007354,28,0,2,26
2018-06-26,861,4962752007354,30,1,3,26
2018-06-27,861,4962752007354,31,0,5,26
2018-06-28,861,4962752007354,32,1,5,26
2018-06-29,861,4962752007354,33,28,5,0
2018-06-30,861,4962752007354,26,22,4,0
2018-07-01,861,4962752007354,12,10,2,0
2018-07-02,861,4962752007354,31,7,2,22
2018-07-03,861,4962752007354,26,2,2,22
2018-07-04,861,4962752007354,21,9,0,12
2018-07-05,861,4962752007354,55,12,0,43
2018-07-06,861,4962752007354,45,1,1,43
2018-07-07,861,4962752007354,41,40,1,0
2018-07-08,861,4962752007354,39,38,1,0
2018-07-09,861,4962752007354,73,27,1,45
2018-07-10,861,4962752007354,69,24,0,45
2018-07-11,861,4962752007354,61,55,1,5
2018-07-12,861,4962752007354,75,49,1,25
2018-07-13,861,4962752007354,109,39,1,69
2018-07-14,861,4962752007354,96,26,1,69
2018-07-15,861,4962752007354,84,14,1,69
2018-07-16,861,4962752007354,71,1,1,69
2018-07-17,861,4962752007354,71,1,1,69
2018-07-18,861,4962752007354,71,1,1,69
2018-07-19,861,4962752007354,71,1,1,69
2018-07-20,861,4962752007354,71,1,1,69
2018-07-21,861,4962752007354,71,1,1,69
2018-07-22,861,4962752007354,71,1,1,69
2018-07-23,861,4962752007354,75,1,5,69
2018-07-24,861,4962752007354,86,1,5,80
2018-07-25,861,4962752007354,85,0,5,80
2018-07-26,861,4962752007354,87,2,5,80
2018-07-27,861,4962752007354,85,1,4,80
2018-07-28,861,4962752007354,85,1,4,80
2018-07-29,861,4962752007354,85,1,4,80
2018-07-30,861,4962752007354,85,1,4,80
2018-07-31,861,4962752007354,84,1,3,80
2018-05-25,861,4975287607227,5,0,0,5
2018-05-26,861,4975287607227,5,0,0,5
2018-05-27,861,4975287607227,5,0,0,5
2018-05-28,861,4975287607227,5,0,0,5
2018-05-29,861,4975287607227,5,0,0,5
2018-05-30,861,4975287607227,6,0,0,6
2018-05-31,861,4975287607227,1,0,0,1
2018-06-01,861,4975287607227,4,0,0,4
2018-06-02,861,4975287607227,3,0,0,3
2018-06-03,861,4975287607227,5,0,0,5
2018-06-04,861,4975287607227,5,0,0,5
2018-06-05,861,4975287607227,7,7,0,0
2018-06-06,861,4975287607227,6,6,0,0
2018-06-07,861,4975287607227,8,5,0,3
2018-06-08,861,4975287607227,7,2,0,5
2018-06-09,861,4975287607227,2,0,0,2
2018-06-10,861,4975287607227,2,0,0,2
2018-06-11,861,4975287607227,5,0,0,5
2018-06-12,861,4975287607227,3,0,0,3
2018-06-13,861,4975287607227,0,0,0,0
2018-06-14,861,4975287607227,7,4,0,3
2018-06-15,861,4975287607227,15,1,0,14
2018-06-16,861,4975287607227,21,0,0,21
2018-06-17,861,4975287607227,23,0,0,23
2018-06-18,861,4975287607227,27,0,0,27
2018-06-19,861,4975287607227,27,1,0,26
2018-06-20,861,4975287607227,23,1,0,22
2018-06-21,861,4975287607227,34,4,0,30
2018-06-22,861,4975287607227,32,0,0,32
2018-06-23,861,4975287607227,29,27,0,2
2018-06-24,861,4975287607227,17,15,0,2
2018-06-25,861,4975287607227,22,0,0,22
2018-06-26,861,4975287607227,70,0,0,70
2018-06-27,861,4975287607227,62,12,0,50
2018-06-28,861,4975287607227,43,43,0,0
2018-06-29,861,4975287607227,23,23,0,0
2018-06-30,861,4975287607227,0,0,0,0
2018-07-01,861,4975287607227,0,0,0,0
2018-07-02,861,4975287607227,50,0,0,50
2018-07-03,861,4975287607227,51,0,1,50
2018-07-04,861,4975287607227,43,22,1,20
2018-07-05,861,4975287607227,24,3,1,20
2018-07-06,861,4975287607227,4,3,1,0
2018-07-07,861,4975287607227,1,0,1,0
2018-07-08,861,4975287607227,1,0,1,0
2018-07-09,861,4975287607227,31,1,0,30
2018-07-10,861,4975287607227,31,1,0,30
2018-07-11,861,4975287607227,30,0,0,30
2018-07-12,861,4975287607227,31,1,0,30
2018-07-13,861,4975287607227,0,0,0,0
2018-07-14,861,4975287607227,0,0,0,0
2018-07-15,861,4975287607227,0,0,0,0
2018-07-16,861,4975287607227,0,0,0,0
2018-07-17,861,4975287607227,0,0,0,0
2018-07-18,861,4975287607227,0,0,0,0
2018-07-19,861,4975287607227,0,0,0,0
2018-07-20,861,4975287607227,2,2,0,0
2018-07-21,861,4975287607227,0,0,0,0
2018-07-22,861,4975287607227,0,0,0,0
2018-07-23,861,4975287607227,0,0,0,0
2018-07-24,861,4975287607227,0,0,0,0
2018-07-25,861,4975287607227,0,0,0,0
2018-07-26,861,4975287607227,0,0,0,0
2018-07-27,861,4975287607227,0,0,0,0
2018-07-28,861,4975287607227,0,0,0,0
2018-07-29,861,4975287607227,0,0,0,0
2018-07-30,861,4975287607227,30,0,0,30
2018-07-31,861,4975287607227,30,0,0,30
2018-04-01,861,4988617257443,300,0,1,299
2018-04-02,861,4988617257443,301,0,2,299
2018-04-03,861,4988617257443,299,0,0,299
2018-04-04,861,4988617257443,299,0,0,299
2018-04-05,861,4988617257443,299,0,0,299
2018-04-06,861,4988617257443,299,0,0,299
2018-04-07,861,4988617257443,299,0,0,299
2018-04-08,861,4988617257443,299,0,0,299
2018-04-09,861,4988617257443,299,0,0,299
2018-04-10,861,4988617257443,300,1,0,299
2018-04-11,861,4988617257443,299,0,0,299
2018-04-12,861,4988617257443,299,0,0,299
2018-04-13,861,4988617257443,232,0,0,232
2018-04-14,861,4988617257443,232,0,0,232
2018-04-15,861,4988617257443,232,0,0,232
2018-04-16,861,4988617257443,175,0,0,175
2018-04-17,861,4988617257443,175,0,0,175
2018-04-18,861,4988617257443,175,0,0,175
2018-04-19,861,4988617257443,175,0,0,175
2018-04-20,861,4988617257443,1,1,0,0
2018-04-21,861,4988617257443,1,1,0,0
2018-04-22,861,4988617257443,2,2,0,0
2018-04-23,861,4988617257443,74,2,0,72
2018-04-24,861,4988617257443,72,0,0,72
2018-04-25,861,4988617257443,73,1,0,72
2018-04-26,861,4988617257443,128,0,0,128
2018-04-27,861,4988617257443,106,50,0,56
2018-04-28,861,4988617257443,84,84,0,0
2018-04-29,861,4988617257443,75,75,0,0
2018-04-30,861,4988617257443,64,64,0,0
2018-05-01,861,4988617257443,144,30,0,114
2018-05-02,861,4988617257443,126,12,0,114
2018-05-03,861,4988617257443,110,20,0,90
2018-05-04,861,4988617257443,98,7,1,90
2018-05-05,861,4988617257443,98,7,1,90
2018-05-06,861,4988617257443,110,7,1,102
2018-05-07,861,4988617257443,200,7,1,192
2018-05-08,861,4988617257443,221,75,1,145
2018-05-09,861,4988617257443,187,41,1,145
2018-05-10,861,4988617257443,150,3,2,145
2018-05-11,861,4988617257443,114,57,2,55
2018-05-12,861,4988617257443,101,99,2,0
2018-05-13,861,4988617257443,187,45,2,140
2018-05-14,861,4988617257443,216,4,2,210
2018-05-15,861,4988617257443,248,49,0,199
2018-05-16,861,4988617257443,201,2,0,199
2018-05-17,861,4988617257443,412,0,0,412
2018-05-18,861,4988617257443,363,21,0,342
2018-05-19,861,4988617257443,348,6,0,342
2018-05-20,861,4988617257443,433,7,3,423
2018-05-21,861,4988617257443,433,7,3,423
2018-05-22,861,4988617257443,431,5,3,423
2018-05-23,861,4988617257443,428,3,2,423
2018-05-24,861,4988617257443,429,4,2,423
2018-05-25,861,4988617257443,405,2,0,403
2018-05-26,861,4988617257443,388,15,0,373
2018-05-27,861,4988617257443,378,5,0,373
2018-05-28,861,4988617257443,378,5,0,373
2018-05-29,861,4988617257443,375,2,0,373
2018-05-30,861,4988617257443,378,5,0,373
2018-05-31,861,4988617257443,375,2,0,373
2018-06-01,861,4988617257443,357,62,1,294
2018-06-02,861,4988617257443,296,1,1,294
2018-06-03,861,4988617257443,301,6,1,294
2018-06-04,861,4988617257443,296,2,0,294
2018-06-05,861,4988617257443,248,4,0,244
2018-06-06,861,4988617257443,249,3,2,244
2018-06-07,861,4988617257443,244,0,0,244
2018-06-08,861,4988617257443,244,0,0,244
2018-06-09,861,4988617257443,244,0,0,244
2018-06-10,861,4988617257443,244,0,0,244
2018-06-11,861,4988617257443,244,0,0,244
2018-06-12,861,4988617257443,244,0,0,244
2018-06-13,861,4988617257443,124,3,0,121
2018-06-14,861,4988617257443,110,4,0,106
2018-06-15,861,4988617257443,77,2,0,75
2018-06-16,861,4988617257443,76,1,0,75
2018-06-17,861,4988617257443,174,1,0,173
2018-06-18,861,4988617257443,183,1,0,182
2018-06-19,861,4988617257443,184,0,2,182
2018-06-20,861,4988617257443,164,2,2,160
2018-06-21,861,4988617257443,188,2,2,184
2018-06-22,861,4988617257443,81,2,2,77
2018-06-23,861,4988617257443,81,2,2,77
2018-06-24,861,4988617257443,86,2,2,82
2018-06-25,861,4988617257443,171,2,8,161
2018-06-26,861,4988617257443,158,2,8,148
2018-06-27,861,4988617257443,133,3,6,124
2018-06-28,861,4988617257443,127,1,2,124
2018-06-29,861,4988617257443,43,3,0,40
2018-06-30,861,4988617257443,43,3,0,40
2018-07-01,861,4988617257443,101,3,0,98
2018-07-02,861,4988617257443,139,2,1,136
2018-07-03,861,4988617257443,127,30,1,96
2018-07-04,861,4988617257443,105,8,1,96
2018-07-05,861,4988617257443,175,8,1,166
2018-07-06,861,4988617257443,155,5,1,149
2018-07-07,861,4988617257443,151,31,1,119
2018-07-08,861,4988617257443,151,31,1,119
2018-07-09,861,4988617257443,130,7,0,123
2018-07-10,861,4988617257443,124,1,0,123
2018-07-11,861,4988617257443,131,1,7,123
2018-07-12,861,4988617257443,130,28,7,95
2018-07-13,861,4988617257443,127,29,3,95
2018-07-14,861,4988617257443,105,7,3,95
2018-07-15,861,4988617257443,103,5,3,95
2018-07-16,861,4988617257443,103,5,3,95
2018-07-17,861,4988617257443,104,4,5,95
2018-07-18,861,4988617257443,102,3,4,95
2018-07-19,861,4988617257443,101,3,3,95
2018-07-20,861,4988617257443,111,33,3,75
2018-07-21,861,4988617257443,96,18,3,75
2018-07-22,861,4988617257443,83,5,3,75
2018-07-23,861,4988617257443,83,3,5,75
2018-07-24,861,4988617257443,82,2,5,75
2018-07-25,861,4988617257443,77,12,5,60
2018-07-26,861,4988617257443,30,0,5,25
2018-07-27,861,4988617257443,80,0,6,74
2018-07-28,861,4988617257443,83,3,6,74
2018-07-29,861,4988617257443,81,1,6,74
2018-07-30,861,4988617257443,78,2,2,74
2018-07-31,861,4988617257443,76,0,2,74
2018-04-01,861,5033588038801,22,22,0,0
2018-04-02,861,5033588038801,28,17,0,11
2018-04-03,861,5033588038801,35,12,0,23
2018-04-04,861,5033588038801,61,20,0,41
2018-04-05,861,5033588038801,58,29,0,29
2018-04-06,861,5033588038801,53,53,0,0
2018-04-07,861,5033588038801,51,51,0,0
2018-04-08,861,5033588038801,49,49,0,0
2018-04-09,861,5033588038801,74,45,0,29
2018-04-10,861,5033588038801,72,43,0,29
2018-04-11,861,5033588038801,70,70,0,0
2018-04-12,861,5033588038801,65,65,0,0
2018-04-13,861,5033588038801,63,63,0,0
2018-04-14,861,5033588038801,59,59,0,0
2018-04-15,861,5033588038801,49,49,0,0
2018-04-16,861,5033588038801,43,43,0,0
2018-04-17,861,5033588038801,39,39,0,0
2018-04-18,861,5033588038801,37,37,0,0
2018-04-19,861,5033588038801,33,32,0,1
2018-04-20,861,5033588038801,32,31,0,1
2018-04-21,861,5033588038801,30,30,0,0
2018-04-22,861,5033588038801,29,29,0,0
2018-04-23,861,5033588038801,38,28,0,10
2018-04-24,861,5033588038801,35,24,0,11
2018-04-25,861,5033588038801,33,32,0,1
2018-04-26,861,5033588038801,44,33,0,11
2018-04-27,861,5033588038801,42,31,0,11
2018-04-28,861,5033588038801,36,36,0,0
2018-04-29,861,5033588038801,33,33,0,0
2018-04-30,861,5033588038801,37,37,0,0
2018-05-01,861,5033588038801,44,33,0,11
2018-05-02,861,5033588038801,38,27,0,11
2018-05-03,861,5033588038801,31,31,0,0
2018-05-04,861,5033588038801,29,29,0,0
